,text,label,problem
263,"'stages' is the story of a day in the life of brad and scott , two actors who starred in a tv series twenty years ago . ",0,subjectivity
264,this follow-up boasts most of the felicities of the original . ,1,subjectivity
265,"well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special . ",1,subjectivity
266,has little on its mind aside from scoring points with drag gags . ,1,subjectivity
267,"with david carradine , theo van gogh , kate clarke and henry jaglom - featuring a soundtrack by grammy nominated composer willie wisely , who also plays the lead character , willie vincent . ",0,subjectivity
268,empire can't make up its mind whether it wants to be a gangster flick or an art film . it doesn't work as either . ,1,subjectivity
269,"rather than spreading good cheer , the duo's motive is to rob each establishment , a strategy that becomes complicated when they encounter an 8-year-old who teaches them the true meaning of christmas . ",0,subjectivity
270,a film for all who care about the world their children and grandchildren will inherit . ,1,subjectivity
271,disappointing in comparison to other recent war moviesor any other john woo flick for that matter . ,1,subjectivity
272,"the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble . ",1,subjectivity
273,the new version isn't just endless . it heightens the deeply conservative spirit of giuseppe tornatore's fable in a surprising new way . ,1,subjectivity
274,"for escape he paints the visions that haunt him , while eleanor sends all of his hard earned money to a seedy tele-evangelist . ",0,subjectivity
275,"when the precise nature of matthew's predicament finally comes into sharp focus , the revelation fails to justify the build-up . ",1,subjectivity
276,"i enjoyed "" formula 51 "" in a guilty kind of way",1,subjectivity
277,"he tries , with his family's support , to find a job and live a normal life . ",0,subjectivity
278,prison life does not stop kilo from running his operation . ,0,subjectivity
279,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",1,subjectivity
280,"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . ",1,subjectivity
281,"philip k . dick must be turning in his grave , along with my stomach . ",1,subjectivity
282,this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short . ,1,subjectivity
283," "" politics are murder "" is a "" film noir "" comedy mixing dry martinis with politics and murder . ",0,subjectivity
284,"the three roommates have proudly scammed their way through the last four years of college and now , during the final exams , these big-men-on-campus are about to be busted by the most unlikely dude in school . ",0,subjectivity
285,"docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970's ( though some sources say as many as 30 to 35 were murdered ) . ",0,subjectivity
286,"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie . ",1,subjectivity
287,a modest and acerbically clever escapade that relies more on wit than excitement . ,1,subjectivity
288,"the film's trailer also looked like crap , so crap is what i was expecting . ",1,subjectivity
289,wanker goths are on the loose ! run for your lives ! ,1,subjectivity
290,"18-year old dean is handsome and bright , but feels hampered by his working-class background and by his family . ",0,subjectivity
291,"the movie mixes the personal life of the ancestors of this man as well as historical moments for m&#233 ; xico such as the reform war , the mexican revolution , etc . arc&#225 ; ngel can't sleep . ",0,subjectivity
292,feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series . ,1,subjectivity
293,a film that deserves to be seen regardless of the misgivings . ,1,subjectivity
294," "" a sound of thunder "" is about a game hunter ( burns ) who goes on a time-traveling safari owned and operated by kingsley's character to hunt dinosaurs in the prehistoric era . ",0,subjectivity
295,"it is a look into one of the major social issues of the 21st century , inmigration . ",0,subjectivity
296,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely . ",1,subjectivity
297,"at the same time , gwen who writes for the college paper , is tasked with doing a story on him , but van is too busy partying to do that . ",0,subjectivity
298,"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries . ",1,subjectivity
299,a young woman ( thandie newton ) in paris is about to divorce her husband when she discovers . . . ,0,subjectivity
300,"what begins as a seemingly brainless , bubbly romantic comedy becomes a cliche-drenched melodrama by mid-film and , by film's end , a feminist action fantasy . ",1,subjectivity
301,"veteran film director matty bonkers ( bob rafelson ) , a hollywood legend , arrives in berlin for an honorary retrospective tribute . ",0,subjectivity
